"year","ECONOMIC.FREEDOM","rank","quartile","X1a_government_consumption","X1b_transfers","X1c_gov_enterprises","X1d_top_marg_tax_rate","X1_size_government","X2a_judicial_independence","X2b_impartial_courts","X2c_protection_property_rights","X2d_military_interference","X2e_integrity_legal_system","X2f_legal_enforcement_contracts","X2g_restrictions_sale_real_property","X2h_reliability_police","X2i_business_costs_crime","X2j_gender_adjustment","X2_property_rights","X3a_money_growth","X3b_std_inflation","X3c_inflation","X3d_freedom_own_foreign_currency","X3_sound_money","X4a_tariffs","X4b_regulatory_trade_barriers","X4c_black_market","X4d_control_movement_capital_ppl","X4_trade","X5a_credit_market_reg","X5b_labor_market_reg","X5c_business_reg","X5_regulation","continent"
2013,8.22,4,1,6.4,6.069195462,10,7,7.367298865,8.450411712,7.075209535,8.726935769,10,8.333333333,6.067159306,9.598998829,8.703973668,7.682483937,1,8.293167343,8.908940991,9.950434268,9.95180193,10,9.702794297,6.184444444,7.031063434,10,5.8397109,7.263804695,9.333333333,7.791231268,8.347600862,8.490721821,"Western Europe"
2013,7.37,42,2,2.323529412,2.4317859,10,1,3.938828828,7.78352177,5.221329813,7.414327537,10,8.333333333,5.583266128,4.615816087,7.823979136,7.422322801,1,7.133099623,9.51322199,9.8381126,9.777553084,10,9.782221919,8.252222222,7.515049118,10,6.367872143,8.033785871,9.47941333,7.04477752,7.373690802,7.965960551,"Western Europe"
1995,8.16,7,1,6.120130131,4.986376022,10,8,6.368835384,9.35,7.916666667,8.435,10,10,5.95101001435294,9.49845186217647,8.96164324125,8.31243299441667,1,9.140333333,9.436586578,9.32,9.774,10,9.632646644,7.702222222,6.4,10,9.624166667,8.431597222,8.079746413,5.794,7.837577778,7.237108064,"Western Europe"
2014,7.36,49,2,2.835294118,2.432962388,8,3.5,4.192064126,6.865980726,5.859356859,7.592061573,9.166666667,8.333333333,6.431,7.068798815,7.2136698,5.898784439,0.945945946,6.965367807,9.226555852,9.835774375,9.898459865,10,9.740197523,8.433666667,8.549040094,10,6.74027145,8.430744553,9.333666667,5.681758826,7.355644632,7.457023375,"Western Europe"
2016,7.6,25,1,1.305882353,3.87154227,7,4.5,4.169356156,8.640106518,7.243423859,8.855674267,10,10,7.456058655,6.17918671,8.69280974,8.090271155,1,8.350836767,7.969855756,9.331964596,9.94018,10,9.310500088,8.266133333,8.35119209,10,6.618798443,8.309030967,9.333333333,6.326613248,7.952823067,7.870923216,"Western Europe"
2009,7.43,28,1,3.034333121,2.838571597,8,5,4.718226179,6.318189417,6.514219417,8.055288667,9.166666667,8.333333333,6.912832746,6.87980644,7.66275025,7.428044583,0.962962963,7.336152203,8.990014542,9.669195443,9.983222532,10,9.660608129,8.223333333,7.833656286,10,6.547150381,8.151035,9.363336677,5.919484173,6.579863591,7.28756148,"Western Europe"
2009,8.26,4,1,6.535294118,5.653405995,10,8,7.547175028,8.976519565,7.349250923,9.024138351,10,8.333333333,5.863675786,9.566127705,8.770550579,8.669891206,1,8.50594305,7.63104395,9.626734466,9.903884018,10,9.290415609,6.186666667,7.171073146,10,6.207364188,7.391276,9.087419922,8.45187764,8.131878777,8.55705878,"Western Europe"
2000,7.47,29,1,1.856770766,3.402564106,8,1,3.564833718,6.346,8.016,9.40188,8.333333333,8.333333333,6.912832746,4.602043239,7.59241498075,6.66173590408333,1,7.420774664,8.836959824,9.847365598,9.661691542,10,9.586504241,9.180390001,8.709175,10,8.007803462,8.974342116,9.785249344,5.32629172,8.362890854,7.824810639,"Western Europe"
2006,7.66,21,1,1.485294118,3.752043597,8,3,4.059334429,9.010849673,8.419859552,9.007008547,10,10,5.108337898,7.867494141,7.92671702,8.172827718,1,8.390343839,8.545345323,9.539400046,9.772439949,10,9.46429633,8.219555556,8.344540503,10,7.90026895,8.616091252,10,6.678757287,6.687809078,7.788855455,"Western Europe"
2000,8.18,9,1,3.147574819,4.465258856,8,3.5,4.778208419,7.3,8.2,7.6,10,10,7.46972504883333,6.13245049966667,8.36390914266667,8.42322941233333,1,8.62,9.8094291,9.837661011,9.370525637,10,9.754403937,9.180390001,9.016666667,10,9.564,9.440264167,10,6.611111111,7.48671285075,8.305555556,"Western Europe"
2001,8.18,8,1,3.058823529,4.465258856,8,4,4.881020596,7.3,8.2,7.6,10,10,7.46972504883333,6.13245049966667,8.36390914266667,8.42322941233333,1,8.62,9.615139729,9.562330892,9.466508399,10,9.660994755,9.095770127,9.016666667,10,9.564,9.419109198,10,6.611111111,7.48671285075,8.305555556,"Western Europe"
1990,7.56,12,1,6.44029517,3.324250681,6,1,4.191136463,7.21005789861111,5.90418584833333,10,9.91584006211111,10,5.61936323988235,4.299189973,7.70037076841667,7.458555104,1,8.3465,9.965819788,9.62,9.372,10,9.739454947,8.457777778,8.33767622944444,10,10,9.485925926,8.402572894,3.627625,7.041917769,6.015098947,"Western Europe"
2001,7.75,15,1,2.382352941,4.168437014,8,2,4.137697489,8.988095125,8.218390942,8.448275725,10,10,5.108337898,7.796824543,8.44433840541667,7.10254040441667,1,8.365703462,9.30115197,9.370064053,9.16,10,9.457804006,9.015770127,8.80952398,10,9.540877115,9.341542806,9.980289917,5.72559616,6.676341976,7.460742684,"Western Europe"
2003,8.56,3,1,6.900093371,5.407084469,10,8,7.57679446,8.5,8.5,8.333333333,10,8.333333333,6.033807293,9.237416468,8.96164324125,8.31243299441667,1,8.419698632,8.655207883,9.833600657,9.872330144,10,9.590284671,9.72,8.166666667,10,8.062833333,8.987375,9.259437551,7.576914258,7.842220254,8.226190687,"Western Europe"
2016,8.39,4,1,6.4,6.302265359,10,7,7.42556634,9.191307227,7.759735187,9.234495163,10,8.333333333,5.162788105,9.598998829,9.269527595,7.925752003,1,8.497326383,9.921561139,9.853986203,9.9132,10,9.922186836,6.215555556,8.141465227,10,6.19084827,7.636967263,9.310578552,7.845246289,8.269914696,8.475246512,"Western Europe"
2003,7.33,39,2,2.738229809,3.035422343,8,2,3.943413038,6.5,6.833333333,7.833333333,8.333333333,8.333333333,6.912832746,4.602043239,7.59241498075,6.66173590408333,1,7.049744188,9.064732273,9.718140481,9.584513692,10,9.591846612,9.131111111,8,10,7.897435897,8.757136752,9.403402216,5.277788942,7.245034892,7.308742017,"Western Europe"
1975,5.81,26,2,5.288235294,3.596730245,7.33333333333333,5,4.628321846,6.58661767705556,6.34890905688889,5.2,8.80645561216667,8.47936507909524,6.74484409,5.85784214894118,7.59241498075,6.66173590408333,0.888888889,4.585927441,8.708694528,8.944,7.406,0,6.264673632,8.866666667,7.85129397105556,10,2,6.955555556,9.169836503,4.0495,7.08656266161111,6.609668252,"Western Europe"
2015,7.64,27,1,1.3,3.87154227,7,4.5,4.167885568,8.642077767,7.361817211,8.872098907,10,10,7.456058655,6.17918671,8.735632102,7.958410118,1,8.356142386,8.551120607,9.36883145,9.905097241,10,9.456262324,8.3604,8.211964252,10,6.646774893,8.304784786,9.333333333,6.349719672,8.008284087,7.897112364,"Western Europe"
1970,7.44,6,1,6.393464462,4.476514484,9.09090909090909,0.954545454545455,5.434989473,7.21005789861111,5.90418584833333,10,9.91584006211111,8.65079365052381,5.61936323988235,4.299189973,7.70037076841667,7.458555104,0.555555556,6.491722224,9.748076383,9.724,9.09,10,9.640519096,9.733333333,8.33767622944444,10,10,9.911111111,8.458765392,2.942833333,7.041917769,5.700799363,"Western Europe"
1985,6.03,32,2,4.684289731,2.833787466,4,1,3.129519299,6.58661767705556,6.34890905688889,8.7,8.80645561216667,8.2,6.74484409,5.85784214894118,7.59241498075,6.66173590408333,1,7.24807021,8.829346336,9.084,8.848,0,6.690336584,9.116666667,7.85129397105556,9.2,2,6.772222222,8.819486153,3.814833333,7.08656266161111,6.317159743,"Western Europe"
1995,7.32,25,1,6.196282804,2.970027248,6,1,4.041577513,5.783333333,6.416666667,6.9,8.485121118,10,5.61936323988235,4.299189973,7.70037076841667,7.458555104,1,7.517024224,9.629980418,9.64,9.666,10,9.733995105,8.677777778,8.283333333,10,9.305416667,9.066631944,8.319191726,4.934633333,5.3978,6.217208353,"Western Europe"
2002,7.93,9,1,2.269569245,4.310081744,8,4,4.644912747,7.5,7.5,7,10,10,7.46972504883333,6.13245049966667,8.36390914266667,8.42322941233333,1,8.4,9.484003437,9.567785754,9.585184765,10,9.659243489,8.973333333,9,10,8.947333333,9.230166667,10,6.611111111,6.51984127,7.71031746,"Western Europe"
2004,7.98,12,1,2.610050643,3.692098093,8,4,4.575537184,8.279569892,8.055555556,6.954022989,10,10,7.46972504883333,6.13245049966667,8.36390914266667,8.42322941233333,1,8.657829687,9.370265719,9.295203472,9.554863836,10,9.555083257,9.091111111,9.111111111,10,9.157010753,9.339808244,9.851565276,6.40625,7.049342891,7.769052722,"Western Europe"
2007,7.64,23,1,1.489076824,3.970027248,8,3,4.114776018,9.182534069,7.885998569,8.862217983,10,10,5.108337898,7.900365265,8.711766931,6.523513574,1,8.241637143,8.83253418,9.785298199,9.677163976,10,9.573749089,8.177688889,8.477152259,10,7.895630804,8.637617988,9.700388269,6.619798505,6.61647326,7.645553345,"Western Europe"
2006,7.32,45,2,3.111764706,3.343324251,8,2,4.113772239,7.097205008,7.132324388,8.431167663,9.166666667,8.333333333,6.912832746,5.670255241,7.956546406,6.775955039,1,7.497365166,8.507386093,9.863107627,9.679715302,10,9.512552256,8.219555556,7.906705003,10,6.607801025,8.183515396,9.695129774,5.485132821,6.687777583,7.289346726,"Western Europe"
2004,8.5,4,1,6.938768063,5.385831063,10,8,7.581149781,8.433333333,8.201320132,8.516666667,10,8.333333333,6.033807293,9.566127705,8.96164324125,8.31243299441667,1,8.440655495,8.835652346,9.830052106,9.839419383,10,9.626280959,9.724444444,6.648060419,10,8.051048822,8.605888421,9.240712186,7.520313598,8.044339182,8.268454988,"Western Europe"
2004,7.47,29,1,2.900886382,3.320962135,10,1,4.305462129,6.912568306,5.972222222,6.694444444,10,8.333333333,5.650103506,3.297796814,7.70037076841667,7.458555104,1,6.694352661,8.991735866,9.886002946,9.581612258,10,9.614837768,9.091111111,8.045164807,10,8.115177833,8.812863438,9.972179271,6.577514543,7.275659661,7.941784491,"Western Europe"
2004,7.9,14,1,4.653609857,2.596730245,10,3.5,5.187585026,8.002873563,7.811594203,7.573099415,10,10,6.701006471,7.916023832,8.356306819,8.26616008558333,1,8.286371069,8.977052324,9.91743395,9.58775871,10,9.620561246,9.091111111,8.38888581,10,7.520446508,8.750110857,9.412743389,5.994074178,7.533893788,7.646903785,"Western Europe"
2002,7.72,15,1,2.071783426,4.230245232,8,2,4.075507164,8.833333333,8.333333333,8.166666667,10,10,5.108337898,7.796824543,8.44433840541667,7.10254040441667,1,8.319785111,9.305987647,9.393219977,9.347408829,10,9.511654113,8.973333333,8.666666667,10,8.365384615,9.001346154,9.805609134,6.409554542,6.82891058,7.681358085,"Western Europe"
2014,7.68,24,1,3.823529412,3.154969916,10,3.5,5.119624832,6.931331901,6.412263574,8.143851989,10,10,6.367,8.10049394,8.233350519,8.312158893,1,8.055605646,8.881294224,9.888264004,9.678838879,10,9.612099277,8.433666667,8.801851958,10,6.052904531,8.322105789,8.888,5.648655449,7.290192246,7.275615898,"Western Europe"
2010,7.62,18,1,4.070588235,2.022070845,10,3.5,4.89816477,7.568870402,6.512414111,8.231708884,10,10,6.378971834,8.091044321,8.205300995,7.735550577,1,8.080429014,9.18714225,9.743813027,9.637293653,10,9.642062233,8.340669778,7.925606187,10,5.354564067,7.905210008,8.92412571,6.328107651,7.493757202,7.581996854,"Western Europe"
2000,7.76,19,1,3.452685422,3.812843353,10,1,4.566382194,7.348,8.183,7.56818,10,8.333333333,5.650103506,3.297796814,7.70037076841667,7.458555104,1,7.19720195,9.104065905,9.887835579,9.491072074,10,9.620743389,9.180390001,8.859155,10,9.165429231,9.301243558,10,5.595585026,8.681952631,8.092512552,"Western Europe"
2008,7.7,16,1,4.217647059,2.544412042,10,3.5,5.065514775,8.462078646,7.174885,8.951907255,10,10,6.378971834,7.916023832,8.067479703,8.429548948,1,8.375655024,8.958754899,9.852188108,9.363548698,10,9.543622926,8.031555556,8.359268416,10,5.735707153,8.031632781,9.625317711,5.917753369,6.924603539,7.489224873,"Western Europe"
2013,7.61,28,1,1.264705882,3.471933305,8,5.5,4.559159797,8.328180901,7.070982476,8.517172597,10,10,7.456058655,6.17918671,8.566278439,8.448321295,1,8.28513123,8.036451194,9.130274723,9.653193841,10,9.20497994,8.252,8.151911204,10,6.687691761,8.272900741,9.333333333,5.893280776,8.030146752,7.752253621,"Western Europe"
2005,7.6,23,1,2.4,4.005449591,7,4,4.351362398,7.429378531,7.44047619,8.839285714,10,10,7.510743782,6.099067492,7.853107345,7.655367232,1,8.091936254,9.19917077,9.179859546,9.502083586,10,9.470278475,8.393422222,8.676176943,10,6.792189803,8.465447242,9.333333333,5.795042171,7.692031209,7.606802238,"Western Europe"
2005,7.15,53,2,6.361307217,9.907356948,10,8,8.567166041,3.320209974,3.333333333,4.904371585,6.666666667,3.888888889,4.882162532,7.27263959,3.849206349,2.434895833,0.888888889,4.255496116,7.804436954,8.750519036,7.937444329,10,8.62310008,6.884355556,4.781034332,10,4.86957265,6.633740634,10,7.551995013,5.469882467,7.67395916,"Eastern Africa"
2000,5.64642857142857,131.285714285714,4,8.084655479,9.03122932714286,2.76923076923077,6.07142857142857,5.66067656221429,2.83612220042857,3.26567890207143,4.01986208778571,5.97219841292857,5,0,4.206232025,3.49172719345455,4.34125050809091,0.555555556,1.635756899,7.4479072801875,8.6758101125,8.37546561064286,2.85714285714286,6.98367310871429,7.48520634921429,6.5,10,2.43129424435714,6.36062655092857,7.91749851014286,3.1063624738,5.44139670271429,5.43668038406667,"Eastern Africa"
2000,4.8,116,4,7.963888529,9.427906344,0,4.66666666666667,5.797264958,1.41879136883333,3.666348465,3.26664098213333,2.203493338,5.26964285725,2.940551702,3.223471676,2.55106067033333,4.19447584025,0.862068966,2.800985861,7.668632793,6.951027251,5.138983051,5,6.189660774,1.129881132,3.209540918,10,2.307692308,4.479191146,1.416139983,8.07240944,5.34330454838462,4.744274712,"Eastern Africa"
2016,5.92,138,4,5.961764706,10,2,6.5,6.115441176,2.094861268,2.993569176,3.376284838,1.7,5.26964285725,2.65461566,8.546312702,3.36015145,4.672147433,0.902439024,3.495487069,8.401181798,8.048301011,8.8924,5,7.585470702,6.897955556,2.403250258,10,5.141874781,6.110770149,5,7.803309627,6.012328137,6.271879255,"Eastern Africa"
2002,5.88,97,4,9.046651694,9.877384196,4,7.88888888888889,7.641345297,2.333333333,3,3,1.666666,5,2.423722901,3.687322947,3.4470451765,4.07189208183333,0.555555556,2.345671688,7.503506837,8.663956999,6.813596151,5,6.995264997,6.48,5.25,10,4.583333333,6.578333333,7.508523031,5.4864688,4.55716156,5.850717797,"Eastern Africa"
1990,4.66,87,4,8.745493329,9.55988423866667,0,4.66666666666667,4.372746665,1.41879136883333,3.02722727316667,3.8,2.12398117729412,5.3,2.93084888064706,5.798695694,2.55106067033333,4.19447584025,0.862068966,4.112166405,9.970609921,7.224,8.802,0,6.49915248,1.3,3.209540918,8.8,0,3.366666667,3.258591925,7.81181744858824,5.34330454838462,4.961338669,"Eastern Africa"
1970,6.28454545454545,69.9090909090909,2.63636363636364,3.448131389,9.105430396,0,6.09090909090909,4.184520595,4.65696715333333,4.70596789288889,5.01247298866667,8.22064408911111,6.39037868504762,4.25317026117647,5.90284852641176,5.03115544108333,5.60341303658333,1,5.44760121571429,8.300754617,4.512,7.722,0,5.133688654,6.77753871131818,4.53494065976471,0,2,6.48431264459091,7.327327327,6.27332988158824,6.16972244666667,6.20855087359091,"Eastern Africa"
2002,5.64642857142857,131.285714285714,4,6.391893963,9.03122932714286,2.76923076923077,6.07142857142857,5.66067656221429,2.83612220042857,3.26567890207143,4.01986208778571,5.97219841292857,5,0,4.206232025,3.49172719345455,4.34125050809091,0.555555556,1.635756899,7.4479072801875,8.6758101125,8.37546561064286,2.85714285714286,6.98367310871429,7.48520634921429,6.5,10,2.43129424435714,6.36062655092857,7.91749851014286,3.533333333,5.44139670271429,4.854660178,"Eastern Africa"
2012,5.22,143,4,4.647058824,9.306713422,2,1,4.238443061,1.112165366,2.531119602,2.775739667,1.8,5.26964285725,2.65461566,8.456743866,1.824563776,4.598033191,0.862068966,2.997114183,8.669736541,8.053781655,6.398,5,7.030379549,6.835022222,4.265220598,10,1.119030031,5.554818213,6.396666667,7.440629238,5.021778502,6.286358136,"Eastern Africa"
2010,6.7,87,3,5.735294118,9.960490463,6,5.5,6.798946145,4.356646225,4.653628595,4.22558327,6.666666667,8.333333333,6.113920733,7.174026219,4.615722019,5.475404468,0.888888889,5.416381704,7.541758327,9.543358417,8.759968809,5,7.711271388,7.135555556,6.140308403,10,3.382919102,6.664695765,9.678671941,5.707330129,5.408202386,6.931401485,"Eastern Africa"
2007,7.1,63,2,6.370856015,9.907356948,7,8,7.819553241,3.348764016,3.721493101,5.36997816,6.666666667,3.333333333,4.882162532,7.442732728,4.668202473,3.140941809,0.888888889,4.467670815,7.98419365,9.55216318,8.048223954,10,8.896145196,6.835914715,5.330068844,10,5.054838208,6.805205442,8.694840016,7.742993165,6.052966116,7.496933099,"Eastern Africa"
2000,7.07,43,2,6.147058824,9.209809264,6,7,7.089217022,3.84572260193333,3.425223066,4.5684964541,5,3.333333333,4.882162532,7.948084789,4.34011191158333,3.34781957208333,0.888888889,4.644551814,8.601803946,8.442075635,8.003994969,10,8.761968637,5.788888889,7,10,5.383,7.042972222,8,7.601578897,5.78159843213333,7.800789449,"Eastern Africa"
1995,5.09,92,3,8.680577433,9.203269755,6,6,7.470961797,4.14686341946667,5.536424064,4.0145261335,3.702152079,4.107142857,4.06958355311765,7.58224144876471,4.64691140275,4.32496625983333,0.777777778,3.954287111,5.957026465,4.36,8.154,0,4.617756616,5.38,5.00829268376471,9.4,0,4.926666667,4.285618952,8.69086909623529,5.85845808666667,4.468270088,"Eastern Africa"
2007,6.46,92,3,8.467654347,9.536784741,2,6.5,6.668146363,7.04204559525,4.4,7.187108054875,5.8,0,3.346432938,4.802773258,8.02712584155556,8.30009351988889,0.888888889,4.332451463,8.858103148,9.289770474,8.183855588,5,7.832932303,6.1478,4.020545263,10,2.312841028,5.620296573,8.550588233,7.29740944,7.669890423,7.839296032,"Eastern Africa"
2003,5.88,101,4,8.441176471,9.03122932714286,2.76923076923077,6,7.220588235,2.5,2.833333333,2.5,3.333,5,0,4.206232025,3.49172719345455,4.34125050809091,0.555555556,2.263618374,8.310640566,8.04926663,7.314734774,10,8.418660493,6.47,4.833333333,10,3.25,6.138333333,7.953538161,3.183333333,4.969116108,5.368662534,"Eastern Africa"
2015,5.55,147,4,8.382352941,9.105664995,4,5,6.622004484,4.749940391,4.724080214,5.046143248,1.666666667,7.5,5.546758592,7.012101103,4.79919672,5.157668371,0.794871795,4.607092409,8.793816837,5.197265051,7.973177071,0,5.49106474,5.232266667,3.046479116,10,1.60826699,4.971753193,5.358333333,7.221986163,5.547688737,6.042669411,"Eastern Africa"
1980,4.84,62,3,4.646784119,9.509536785,0,1,3.789080226,3.84572260193333,3.85825206938889,5.2,6.20680437661111,3.3,4.50256775270588,7.424115529,4.34011191158333,3.34781957208333,1,4.199675434,9.073246358,7.528,8.09,0,6.17281159,3.936666667,5.52230867717647,8,0,3.978888889,6.172839506,7.68296878976471,5.78159843213333,6.061328704,"Eastern Africa"
2001,7.315,52.25,1.75,1.51554621857143,8.2214976395,7.75,10,6.753352351,5.156959296,4.4746900645,5.366790236,8.1025,0,4.0642075355,7.075346502,5.3608140495,5.34497513875,0.974358974,5.5462560535,8.4173488035,6.35234494733333,9.31828327083333,10,8.922042162,8.616111111,5.85063088875,9.513108614,8.0082523815,7.99702574875,7.91666666675,7.1279650505,6.9964929625,7.34704155975,"Eastern Africa"
2006,6.38,98,3,7.732352941,9.536784741,4,6.5,7.089712561,7.04204559525,4.4,7.187108054875,4.9,0,3.346432938,1.91011437,6.076388889,6.985815603,0.888888889,4.347396117,8.858103148,8.199056187,8.22343469,5,7.570148506,6.1478,1.915342157,10,2.312841028,5.093995796,8.883921567,7.29740944,7.177312601,7.786214536,"Eastern Africa"
2006,7.315,52.25,1.75,1.51554621857143,8.2214976395,7.75,10,6.753352351,5.156959296,4.4746900645,5.366790236,8.1025,0,4.0642075355,7.075346502,5.3608140495,5.34497513875,0.974358974,5.5462560535,8.4173488035,6.35234494733333,9.31828327083333,10,8.922042162,8.616111111,5.85063088875,9.513108614,8.0082523815,7.99702574875,7.91666666675,7.1279650505,6.9964929625,7.34704155975,"Eastern Africa"
2013,7.24,57,2,0.497058824,9.14176544,7,10,6.659706066,5.197458798,4.482801894,5.252647057,8.6,0,4.064276714,7.075346502,5.19739749,5.270841579,0.974358974,5.570255277,8.79809236,5.097164819,9.132212303,10,8.256867371,9.053333333,6.732622233,10,7.963464225,8.437354948,7.666666667,6.990230831,7.150686017,7.269194505,"Eastern Africa"
2016,7.2,61,2,7.470588235,9.814190784,6,8,7.821194755,5.389723778,4.758830468,5.966263612,6.666666667,3.333333333,4.420377014,6.874879089,5.118939877,3.459330002,0.923076923,4.913284598,8.90728338,9.228693299,8.7405,10,9.21911917,6.7424,5.435535629,10,4.564243622,6.685544813,8.089669897,7.721985745,6.28179917,7.364484937,"Eastern Africa"
